invID,resID
15013,350515
15013,350514
15013,319742
15013,546918
15013,546919
15013,534510
15013,499589
15013,499595
15013,499596
15013,461349
15013,461345
15013,461352
15013,461355
15013,461347
15013,461882
15013,461335
15013,461890
15013,434704
15013,434698
15013,434746
15013,434824
15013,434690
15013,434670
15013,434697
15013,434755
15013,434767
15013,434662
15013,434745
15013,434688
15013,434700
15013,424914
15013,424961
15013,424901
15013,424912
15013,424902
15013,424913
15013,393549
15013,393557
15013,393564
15013,393567
15013,393554
15013,393534
15013,393538
15013,393540
15013,393532
15013,321946
15021,558334
15021,558332
15021,558333
15021,557347
15021,558539
15021,558540
15021,558538
15021,546471
15021,546472
15021,532560
15021,558537
15021,526493
15021,526492
15021,526483
15021,520225
15021,520224
15021,520231
15021,516754
15021,516757
15021,515587
15021,490314
15021,495199
15021,488898
15021,480299
15021,457463
15021,458171
15021,458157
15021,441616
15021,441615
15021,457436
15021,422498
15021,392192
15021,387539
15021,392051
15021,358787
15021,357731
15021,357729
15021,357722
15021,357700
15021,372415
15021,357716
15021,357719
15021,357709
15021,357708
15021,357717
15021,357710
15021,325138
15021,325140
15021,325135
15021,325128
15021,335702
15021,325130
15021,325131
15021,558498
15021,558412
15021,558530
15021,558531
15021,558533
15021,558535
15021,558510
15021,558511
15021,558515
15021,558506
15021,558512
15021,558397
15021,558492
15021,558513
15021,558482
15021,558495
15021,558481
15021,558491
15021,558395
15021,558490
15021,558484
15021,558488
15021,558493
15021,558494
15021,558487
15021,558485
15021,558486
15021,558461
15021,558496
15021,558480
15021,558483
15021,558462
15021,558479
15021,558497
15021,558489
15021,558075
15021,558445
15021,558079
15021,558063
15021,558414
15021,558084
15021,558086
15021,558073
15021,558064
15021,558065
15021,558069
15021,558062
15021,558061
15021,558071
15021,558444
15021,558070
15021,558174
15021,558173
15021,558072
15021,558077
15021,558165
15021,558015
15021,558030
15021,557998
15021,558055
15021,558019
15021,558022
15021,558038
15021,558010
15021,558000
15021,558002
15021,558004
15021,557995
15021,557991
15021,558006
15021,558059
15021,558057
15021,558008
15021,558027
15021,558017
15021,558396
15021,558446
15021,558458
15021,558393
15021,550087
15021,558014
15021,558028
15021,557997
15021,558054
15021,558018
15021,558021
15021,558037
15021,558009
15021,557999
15021,558001
15021,558003
15021,557994
15021,557990
15021,558005
15021,558058
15021,558056
15021,558007
15021,558026
15021,558016
15021,549696
15021,549695
15021,549697
15021,532827
15021,532801
15021,532803
15021,532792
15021,532824
15021,532821
15021,532822
15021,532823
15021,532800
15021,532793
15021,532795
15021,532796
15021,532791
15021,532790
15021,532798
15021,532797
15021,532826
15021,532825
15021,532799
15021,532802
15021,532820
15021,525055
15021,525076
15021,525042
15021,525097
15021,525079
15021,525095
15021,525096
15021,525054
15021,525045
15021,525043
15021,525044
15021,525041
15021,525040
15021,525052
15021,525051
15021,525099
15021,525098
15021,525053
15021,525075
15021,526478
15021,526482
15021,526481
15021,525115
15021,526476
15021,526511
15021,526512
15021,526477
15021,526474
15021,526475
15021,526480
15021,526479
15021,520786
15021,515376
15021,515381
15021,515367
15021,515374
15021,515384
15021,515373
15021,515372
15021,515379
15021,515368
15021,515369
15021,515370
15021,515366
15021,515365
15021,515382
15021,515371
15021,515375
15021,515377
15021,515378
15021,515380
15021,515383
15021,515583
15021,515586
15021,515585
15021,515584
15021,495197
15021,494930
15021,495198
15021,488950
15021,488959
15021,488958
15021,488948
15021,488956
15021,488957
15021,488952
15021,488960
15021,488955
15021,488951
15021,488953
15021,488954
15021,488949
15021,495195
15021,488897
15021,495112
15021,483985
15021,483984
15021,481054
15021,481053
15021,480636
15021,480297
15021,480281
15021,480277
15021,481444
15021,481450
15021,481451
15021,481447
15021,479240
15021,481445
15021,480920
15021,480279
15021,480275
15021,481452
15021,481446
15021,481448
15021,481449
15021,481453
15021,479242
15021,481056
15021,480296
15021,481052
15021,481441
15021,458499
15021,458350
15021,458152
15021,458077
15021,458075
15021,458074
15021,458159
15021,458143
15021,458054
15021,458043
15021,458044
15021,458040
15021,458085
15021,458058
15021,458047
15021,458051
15021,458045
15021,458057
15021,458081
15021,458084
15021,458080
15021,458083
15021,458072
15021,458166
15021,458163
15021,458165
15021,422499
15021,422506
15021,422502
15021,422510
15021,422504
15021,422503
15021,422508
15021,422507
15021,422511
15021,422505
15021,392198
15021,392196
15021,392199
15021,392197
15021,392194
15021,391873
15021,392191
15021,392266
15021,392189
15021,389140
15021,392046
15021,392109
15021,392053
15021,392054
15021,392187
15021,392186
15021,392185
15021,392052
15021,392047
15021,392049
15021,392050
15021,424325
15021,357726
15021,357702
15021,357645
15021,357670
15021,357666
15021,357705
15021,357696
15021,357672
15021,357698
15021,357728
15021,357749
15021,357746
15021,357712
15021,357701
15021,357656
15021,357668
15021,357663
15021,357720
15021,357704
15021,357674
15021,357671
15021,357714
15021,357725
15021,357713
15021,357697
15021,357727
15021,325112
15021,324974
15021,324968
15021,325126
15021,324959
15021,324978
15021,325042
15021,325013
15021,325113
15021,325082
15021,323674
15021,357724
15021,558460
15021,558450
15021,550094
15021,558448
15021,549698
15021,558447
15021,525039
15021,532828
15021,525116
15021,526473
15021,515344
15021,515343
15021,515342
15021,488944
15021,488940
15021,488941
15021,488895
15021,480158
15021,480157
15021,480155
15021,480156
15021,480298
15021,457441
15021,458038
15021,422500
15021,422501
15021,394056
15021,388872
15021,388415
15021,387535
15021,394027
15021,394030
15021,388408
15021,388875
15021,388881
15021,357753
15021,371138
15021,356255
15021,371506
15021,357723
15021,357820
15021,325109
15021,340087
15021,325105
15021,321307
15021,455489
15024,557886
15024,557887
15024,534214
15024,544969
15024,528521
15024,532477
15024,532489
15024,527114
15024,483511
15024,474559
15024,428221
15024,407049
15024,325030
15024,217649
15024,325001
15024,325029
15024,323423
15024,557892
15024,557890
15024,557894
15024,557889
15024,550921
15024,503386
15024,400640
15024,558156
15024,534313
15024,534325
15024,534320
15024,534315
15024,534309
15024,534310
15024,534261
15024,534322
15024,534295
15024,527641
15024,527523
15024,527611
15024,527619
15024,504946
15024,504937
15024,474574
15024,494344
15024,474591
15024,474616
15024,474573
15024,439235
15024,424876
15024,400651
15024,401469
15024,399128
15024,401466
15024,407230
15024,401460
15024,401457
15024,363956
15024,324929
15024,324999
15024,325023
15024,324997
15024,324928
15024,331212
15024,324996
15026,373551
15026,342840
15026,350283
15026,480401
15026,479167
15026,424706
15026,422831
15089,560765
15089,559349
15089,558899
15089,554969
15089,554587
15089,558751
15089,558752
15089,551523
15089,558926
15089,558891
15089,535872
15089,532482
15089,491917
15089,489476
15089,488493
15089,463629
15089,454785
15089,445484
15089,442820
15089,421534
15089,380210
15089,392421
15089,346062
15089,344096
15089,342839
15089,323857
15089,319412
15089,349943
15089,345067
15089,509175
15089,323862
15089,321380
15089,321385
15089,560170
15089,553510
15089,552270
15089,546104
15089,537828
15089,527027
15089,522835
15089,521635
15089,521634
15089,519671
15089,517694
15089,516914
15089,515475
15089,506653
15089,497236
15089,515487
15089,496477
15089,489901
15089,489899
15089,482581
15089,479921
15089,477713
15089,477171
15089,445295
15089,445396
15089,441806
15089,421859
15089,415558
15089,388563
15089,388578
15089,390690
15089,347030
15089,347078
15089,347031
15089,347025
15089,347048
15089,347073
15089,321375
15106,494736
15106,494487
15106,495218
15106,372964
15106,372963
15106,363778
15106,560649
15106,528847
15106,494934
15106,496102
15106,496677
15106,460862
15106,495285
15106,495281
15106,495283
15106,522493
15106,423982
15106,372958
15106,560650
15106,560648
15106,497071
15106,560651
15106,496672
15106,468725
15106,468726
15106,468723
15106,468724
15106,423977
15106,423341
15106,423344
15106,423345
15106,423342
15106,423340
15106,420092
15106,372945
15106,372943
15106,372944
15106,372946
15106,372949
15106,372948
15106,372950
15106,372947
15106,363001
15106,368316
15106,372972
15106,372979
15106,372977
15106,372976
15106,372975
15106,372974
15106,372973
15149,529118
15149,445503
15149,425302
15149,423353
15149,518946
15149,422449
15149,413678
15149,419033
15149,417561
15149,413679
15149,414840
15149,380212
15149,374308
15149,394049
15149,347954
15149,347953
15149,322786
15149,319712
15149,322788
15149,411866
15149,392243
15149,347972
15149,460758
15149,460757
15149,553907
15149,553906
15149,490395
15149,501723
15149,457730
15149,434559
15149,416106
15149,416103
15149,395929
15149,395947
15149,395953
15149,393622
15149,393744
15149,373111
15149,323670
15149,323675
15149,322790
15168,546704
15168,529320
15168,498171
15168,456336
15168,421808
15168,389037
15168,389035
15168,355588
15168,355589
15168,325246
15168,325245
15168,528200
15168,528195
15168,528196
15168,528199
15168,487461
15168,389090
15168,389093
15168,484240
15168,392891
15168,389046
15168,389044
15168,389048
15168,389043
15168,547864
15168,355586
15168,355585
15168,355587
15168,355578
15168,355579
15168,325264
15168,325265
15168,325263
15168,325261
15168,325257
15168,325266
15168,325250
15168,498173
15168,355910
15168,355911
15168,326648
15168,494864
15168,422989
15168,421806
15168,421807
15168,389100
15168,325306
15183,557951
15183,552108
15183,547795
15183,544963
15183,537279
15183,554448
15183,479492
15183,426076
15183,386503
15183,425554
15183,428735
15183,423978
15183,408814
15183,386185
15183,385801
15183,371048
15183,439477
15183,346471
15183,350205
15183,320839
15183,343977
15183,391842
15183,391825
15183,412561
15183,557967
15183,557965
15183,556454
15183,526024
15183,526022
15183,526025
15183,526023
15183,524534
15183,501456
15183,492542
15183,501455
15183,522985
15183,521321
15183,424224
15183,426095
15183,432893
15183,424222
15183,412502
15183,412518
15183,424226
15183,413651
15183,386726
15183,389931
15183,386784
15183,386802
15183,412562
15183,401107
15183,395829
15183,386806
15183,438634
15183,386810
15183,386730
15183,386838
15183,386797
15183,350809
15183,350687
15183,388251
15183,350434
15183,386840
15183,350432
15183,350691
15183,413022
15183,350811
15183,321390
15183,351003
15183,321801
15183,321386
15183,322218
15183,321609
15183,419219
15183,321785
15186,558833
15186,550862
15186,547862
15186,547860
15186,497506
15186,491967
15186,550561
15186,490617
15186,498255
15186,460815
15186,460131
15186,459580
15186,425312
15186,417633
15186,392000
15186,417635
15186,348804
15186,343667
15186,344579
15186,327026
15186,497513
15186,460839
15186,422660
15186,348799
15186,327068
15186,329773
15186,327078
15186,348802
15186,460845
15186,460937
15186,460939
15186,460833
15186,434026
15186,434030
15186,422495
15186,422493
15186,422494
15186,390010
15186,390048
15186,390043
15186,390049
15186,390047
15186,390000
15186,390052
15186,390051
15186,329783
15186,339684
15186,339685
15194,440389
15194,519897
15194,495859
15194,440385
15194,440388
15194,418139
15194,440386
15194,388042
15194,388040
15194,216363
15194,560602
15194,421699
15194,388036
15194,440393
15194,523890
15194,440392
15194,427152
15194,387787
15194,387779
15194,339840
15194,339843
15206,558805
15206,556990
15206,556993
15206,559900
15206,556992
15206,556991
15206,553810
15206,553809
15206,554755
15206,552769
15206,552768
15206,552767
15206,547246
15206,550862
15206,537156
15206,547862
15206,547860
15206,547166
15206,547247
15206,516178
15206,547245
15206,532500
15206,534380
15206,547243
15206,547242
15206,526108
15206,547239
15206,522673
15206,523029
15206,496521
15206,491494
15206,484152
15206,484935
15206,480206
15206,492184
15206,454339
15206,453742
15206,547240
15206,455177
15206,455179
15206,455170
15206,444920
15206,444793
15206,444792
15206,453680
15206,442702
15206,439482
15206,438434
15206,433233
15206,417424
15206,417552
15206,417543
15206,391998
15206,438445
15206,372056
15206,321873
15206,556989
15206,389961
15206,531815
15206,550490
15206,416977
15206,545991
15206,497974
15206,433238
15206,389947
15206,389935
15206,389956
15206,389960
15206,321876
15206,321875
15213,560203
15213,560786
15213,560742
15213,557762
15213,554878
15213,558276
15213,558827
15213,554880
15213,551166
15213,558826
15213,558832
15213,545268
15213,547958
15213,552114
15213,551851
15213,553491
15213,550215
15213,547490
15213,535547
15213,529694
15213,534084
15213,532890
15213,532311
15213,551262
15213,551261
15213,524841
15213,529218
15213,529201
15213,528928
15213,523401
15213,523402
15213,524165
15213,506646
15213,499402
15213,499073
15213,497464
15213,497034
15213,495255
15213,495712
15213,491416
15213,483979
15213,523400
15213,479137
15213,474453
15213,465284
15213,458236
15213,454713
15213,453168
15213,426551
15213,422915
15213,421436
15213,420169
15213,414621
15213,414258
15213,384812
15213,374310
15213,345955
15213,373486
15213,345953
15213,345952
15213,349075
15213,350648
15213,346179
15213,346067
15213,344939
15213,345958
15213,340020
15213,343200
15213,345959
15213,319538
15213,345960
15213,319648
15213,319625
15213,319413
15213,394752
15213,371858
15213,371870
15213,371979
15213,560214
15213,555569
15213,553134
15213,548406
15213,553307
15213,553133
15213,553320
15213,559118
15213,559679
15213,533400
15213,536649
15213,559073
15213,547723
15213,547724
15213,559078
15213,559079
15213,523182
15213,524022
15213,529225
15213,528951
15213,529232
15213,523185
15213,521844
15213,523068
15213,521378
15213,521379
15213,524065
15213,524066
15213,521398
15213,502629
15213,483594
15213,499196
15213,498228
15213,496191
15213,496554
15213,494273
15213,496267
15213,464879
15213,464889
15213,465287
15213,464883
15213,441799
15213,441507
15213,441792
15213,441800
15213,441814
15213,441505
15213,441793
15213,464897
15213,427353
15213,423903
15213,423905
15213,423898
15213,423893
15213,423899
15213,398635
15213,423896
15213,423902
15213,423901
15213,423897
15213,423906
15213,425648
15213,423908
15213,423909
15213,423910
15213,423907
15213,398638
15213,398632
15213,398669
15213,398664
15213,398647
15213,398641
15213,398668
15213,398652
15225,554170
15225,550350
15225,558362
15225,556969
15225,525685
15225,493527
15225,493525
15225,498961
15225,459642
15225,493522
15225,493524
15225,415081
15225,414944
15225,414946
15225,392771
15225,346465
15225,320207
15225,320208
15225,320210
15225,320209
15225,556970
15225,554171
15225,550356
15225,556867
15225,550357
15225,525687
15225,525686
15225,525688
15225,493526
15225,422469
15225,415072
15225,414919
15225,320211
15225,320214
15225,320212
15225,550351
15225,550353
15225,495563
15225,493528
15225,457399
15225,414937
15225,414936
15225,414942
15225,392767
15225,414931
15225,414934
15225,414938
15225,457398
15225,457703
15225,457700
15225,457699
15225,457739
15225,421714
15225,414927
15225,414928
15225,421713
15225,392786
15225,320226
15225,320215
15225,320227
15225,320224
15225,320225
15233,527121
15233,523769
15233,527119
15233,521830
15233,487857
15233,482210
15233,483278
15233,459779
15233,446024
15233,453744
15233,453745
15233,443295
15233,424235
15233,414041
15233,385677
15233,413278
15233,381088
15233,392552
15233,374669
15233,374223
15233,349538
15233,371339
15233,371341
15233,371340
15233,370952
15233,352769
15233,344982
15233,345024
15233,343301
15233,319502
15233,352786
15233,352777
15233,352783
15233,324301
15233,553857
15233,553898
15233,520672
15233,501909
15233,501918
15233,501902
15233,508843
15233,461871
15233,461876
15233,463685
15233,461881
15233,461878
15233,461887
15233,440945
15233,414042
15233,413088
15233,400617
15233,400635
15233,400451
15233,400642
15233,400636
15233,401137
15233,401150
15233,401178
15233,401163
15233,325092
15233,325096
15233,325090
15233,337512
15236,559176
15236,559181
15236,533500
15236,533492
15236,522539
15236,522536
15236,522543
15236,522540
15236,407754
15236,408268
15236,533496
15236,533491
15236,529573
15236,522476
15236,522544
15236,522499
15236,397369
15236,330902
15236,550299
15236,535007
15236,534840
15236,534838
15236,508729
15236,408287
15236,407779
15236,330910
15236,443008
15236,417670
15236,420083
15238,548531
15238,551836
15238,549839
15238,549842
15238,547352
15238,537260
15238,549841
15238,530962
15238,530960
15238,530961
15238,520411
15238,524155
15238,529492
15238,509164
15238,496924
15238,497323
15238,494399
15238,494507
15238,494509
15238,445558
15238,423526
15238,423773
15238,418041
15238,419375
15238,417461
15238,530958
15238,418129
15238,413512
15238,374277
15238,373302
15238,372135
15238,371621
15238,371622
15238,359057
15238,359056
15238,371336
15238,359058
15238,350657
15238,530956
15238,530955
15238,344610
15238,359061
15238,530953
15238,323672
15238,319707
15238,529523
15238,559065
15238,547499
15238,533461
15238,533458
15238,531091
15238,529228
15238,533459
15238,533443
15238,529237
15238,533456
15238,529229
15238,533463
15238,529115
15238,529014
15238,529053
15238,529057
15238,529015
15238,529016
15238,523066
15238,529017
15238,529054
15238,524070
15238,523074
15238,497206
15238,497203
15238,497256
15238,495351
15238,495465
15238,495456
15238,495432
15238,495436
15238,495345
15238,493890
15238,495464
15238,495461
15238,495449
15238,495462
15238,495346
15238,495457
15238,463705
15238,463703
15238,459437
15238,463780
15238,463794
15238,463791
15238,463782
15238,463704
15238,463788
15238,463795
15238,463783
15238,453732
15238,463750
15238,463748
15238,463743
15238,463804
15238,463803
15238,463799
15238,463805
15238,463753
15238,463800
15238,463754
15238,463802
15238,463801
15238,463755
15238,439971
15238,433806
15238,433833
15238,433856
15238,433818
15238,433837
15238,433820
15238,433840
15238,530981
15238,433855
15238,433822
15238,433776
15238,433815
15238,433809
15238,425356
15238,425389
15238,425377
15238,425293
15238,425357
15238,531043
15238,425366
15238,425294
15238,425394
15238,425355
15238,425307
15238,425304
15238,425297
15238,425358
15238,425392
15238,425371
15238,425396
15238,531041
15238,393924
15238,393016
15238,393018
15238,393851
15238,393858
15238,393854
15238,393928
15238,393868
15238,393916
15238,393919
15238,534182
15238,393918
15238,531036
15238,393036
15238,393027
15238,531039
15238,393031
15238,531040
15238,393077
15238,393983
15238,393081
15238,394016
15238,393966
15238,393961
15238,393938
15238,394010
15238,393103
15238,393148
15238,393133
15238,393988
15238,393091
15238,393119
15238,531031
15238,393158
15238,531030
15238,393972
15238,393122
15238,531032
15238,393174
15238,531034
15238,393040
15238,393045
15238,393992
15238,531025
15238,364561
15238,531012
15238,531017
15238,324601
15238,531086
15238,324824
15238,531082
15238,531083
15238,324685
15238,324583
15238,324221
15238,531089
15238,324826
15238,324825
15238,336304
15238,324832
15238,324677
15238,324829
15238,336067
15238,531090
15238,324618
15238,324828
15262,526487
15262,532915
15262,535026
15262,532959
15262,524712
15262,524714
15262,524706
15262,524707
15262,524708
15262,494662
15262,494663
15262,494660
15262,494661
15262,494657
15262,494656
15262,550364
15262,432828
15262,432823
15262,432827
15262,432819
15262,428877
15262,417590
15262,406329
15262,386769
15262,372894
15262,492221
15262,524847
15262,524845
15262,494924
15262,496383
15290,558815
15290,492888
15290,480895
15290,471759
15290,454890
15290,455008
15290,414482
15290,374363
15290,373412
15290,371068
15290,357146
15290,346608
15290,345037
15290,344961
15290,394396
15290,327229
15290,492775
15290,397510
15290,391528
15291,559722
15291,556988
15291,556985
15291,556987
15291,556986
15291,556984
15291,556983
15291,556982
15291,556981
15291,549494
15291,552142
15291,534399
15291,547603
15291,549490
15291,534882
15291,547348
15291,534052
15291,534082
15291,534042
15291,526107
15291,526110
15291,526109
15291,526111
15291,520436
15291,520418
15291,520410
15291,520433
15291,495808
15291,551121
15291,494904
15291,484872
15291,483015
15291,484099
15291,482941
15291,482296
15291,480000
15291,478690
15291,468716
15291,459226
15291,445642
15291,445815
15291,454487
15291,442552
15291,440811
15291,467673
15291,439362
15291,440883
15291,438804
15291,424544
15291,424243
15291,423780
15291,420563
15291,440963
15291,420160
15291,417896
15291,416546
15291,417473
15291,440970
15291,408878
15291,411855
15291,402378
15291,440967
15291,386391
15291,386392
15291,380367
15291,375353
15291,382290
15291,375364
15291,374824
15291,374175
15291,374894
15291,373563
15291,373159
15291,382713
15291,382671
15291,371277
15291,371009
15291,371233
15291,371010
15291,370970
15291,382670
15291,346776
15291,346457
15291,348172
15291,340088
15291,348173
15291,343863
15291,343919
15291,343963
15291,348178
15291,320930
15291,319505
15291,320926
15291,320897
15291,319563
15291,320948
15291,319479
15291,467680
15291,534860
15291,526505
15291,526469
15291,526510
15291,526506
15291,496945
15291,496939
15291,496938
15291,496932
15291,496926
15291,456370
15291,456345
15291,456373
15291,456347
15291,456371
15291,456368
15291,456349
15291,456362
15291,456363
15291,428845
15291,456353
15291,456344
15291,456355
15291,456357
15291,456366
15291,428843
15291,428840
15291,428846
15291,428842
15291,428417
15291,428844
15291,424989
15291,426149
15291,425828
15291,426111
15291,424987
15291,348196
15291,426255
15291,425860
15291,424986
15291,426256
15291,425649
15291,425829
15291,425827
15291,426181
15291,382416
15291,382417
15291,382413
15291,382039
15291,382033
15291,382419
15291,382031
15291,382415
15291,382049
15291,382411
15291,382032
15291,382028
15291,382034
15291,382408
15291,382053
15291,382409
15291,382079
15291,382076
15291,382057
15291,382061
15291,382055
15291,382065
15291,382407
15291,382406
15291,321231
15291,321200
15291,321230
15291,320985
15291,320996
15291,321203
15291,321208
15291,320988
15291,321235
15291,321211
15291,321233
15291,554198
15291,524215
15292,551500
15292,551119
15292,535602
15292,547605
15292,530590
15292,530589
15292,524424
15292,524161
15292,499348
15292,498707
15292,491647
15292,489339
15292,488431
15292,484360
15292,483529
15292,468380
15292,454721
15292,441866
15292,442380
15292,527834
15292,441714
15292,442431
15292,441325
15292,434075
15292,421533
15292,372185
15292,361582
15292,345146
15292,344981
15292,344934
15292,324056
15292,345043
15292,324089
15292,324090
15292,319575
15292,319642
15292,319508
15292,324083
15292,323846
15292,319437
15292,532961
15292,532958
15292,434657
15292,558170
15292,501457
15292,493876
15292,495041
15292,495034
15292,495035
15292,461793
15292,463536
15292,456605
15292,463520
15292,446164
15292,446161
15292,461185
15292,462294
15292,436900
15292,434852
15292,436903
15292,436897
15292,424966
15292,425188
15292,397381
15292,396370
15292,397046
15292,324094
15292,323443
15292,324111
15292,324095
15317,528758
15317,525281
15317,494506
15317,445652
15317,446318
15317,441328
15317,438886
15317,428635
15317,424246
15317,389072
15317,380245
15317,380479
15317,373160
15317,322409
15317,319552
15317,442629
15317,365405
15317,410824
15317,528069
15317,522707
15317,443389
15317,443315
15317,443319
15317,442691
15317,443314
15317,443169
15317,425329
15317,425331
15317,425316
15317,425432
15317,425334
15317,425330
15317,389823
15317,390198
15317,359117
15317,392668
15317,392670
15317,390196
15317,359153
15317,324712
15317,322634
15319,560762
15319,555010
15319,547932
15319,553127
15319,536956
15319,537291
15319,527087
15319,535782
15319,533820
15319,536954
15319,536955
15319,524438
15319,524385
15319,524173
15319,524507
15319,516707
15319,516705
15319,498720
15319,492569
15319,490832
15319,483513
15319,483362
15319,487494
15319,475689
15319,458840
15319,461250
15319,460085
15319,445536
15319,446026
15319,441143
15319,433118
15319,442569
15319,428903
15319,424718
15319,425550
15319,420518
15319,421123
15319,422471
15319,420541
15319,422455
15319,418165
15319,415007
15319,418168
15319,409966
15319,419194
15319,384735
15319,386393
15319,392956
15319,373481
15319,373170
15319,372126
15319,350565
15319,345057
15319,350526
15319,344063
15319,321416
15319,464338
15319,464344
15319,553429
15319,534919
15319,534916
15319,534917
15319,502161
15319,459627
15319,461865
15319,459183
