invID,resID
16515,456745
16515,456742
16515,456744
16515,456741
16515,456738
16515,456736
16515,456735
16515,419467
16515,419468
16515,419465
16515,419466
16515,348990
16515,348994
16515,363761
16515,348993
16515,419464
16515,348983
16515,348982
16515,363680
16515,419463
16515,553285
16515,519571
16515,496351
16515,455847
16548,482254
16578,456478
16578,456493
16578,456489
16578,456487
16578,456526
16578,456481
16578,456522
16578,456491
16578,456490
16578,456497
16578,456475
16578,456479
16578,456485
16578,456477
16578,456513
16578,456523
16578,456480
16578,456488
16578,456494
16578,456486
16578,456474
16578,456482
16578,456484
16578,456496
16578,456495
16578,456528
16578,456531
16578,456525
16578,456527
16578,456524
16578,456472
16578,456473
16578,456360
16578,456502
16578,456501
16578,456504
16578,456519
16578,456503
16578,456520
16578,456498
16578,456509
16578,456506
16578,456518
16578,456517
16578,456499
16578,427823
16578,427822
16578,421377
16578,427820
16578,388368
16578,456530
16578,482461
16578,445168
16578,345501
16606,389898
16606,392664
16606,326916
16606,477341
16606,392672
16606,392673
16606,392671
16606,534499
16606,534501
16606,493413
16606,482708
16606,455780
16606,445314
16606,455750
16606,444343
16626,548883
16626,548882
16626,534631
16626,534472
16626,495950
16626,482189
16626,445167
16626,445268
16626,444390
16626,426463
16626,426601
16635,524114
16635,524115
16635,444152
16635,417376
16635,479633
16635,482511
16635,386665
16635,339960
16637,417165
16637,482708
16637,445194
16637,444377
16637,360338
16637,346926
16637,346904
16638,388844
16638,477567
16638,559524
16638,519667
16638,445252
16638,444224
16638,386556
16638,374402
16638,345454
16646,498032
16646,445335
16648,427886
16648,355184
16648,355181
16648,559538
16648,445180
16648,426490
16648,339927
16660,457055
16660,457054
16660,421633
16660,371764
16660,346761
16660,352638
16660,352191
16660,328163
16660,482183
16660,445216
16660,445184
16688,519563
16688,482451
16688,386688
16688,345417
16688,339958
16735,519784
16754,443103
16754,443102
16754,442903
16754,427724
16754,521443
16754,481848
16754,487591
16754,487590
16754,445720
16754,389870
16754,427731
16754,559431
16754,519564
16754,443129
16776,522889
16776,490788
16776,457011
16776,374524
16776,374525
16776,374526
16776,387693
16776,346929
16776,322106
16779,345399
16781,491008
16781,491006
16781,482310
16781,320508
16781,421456
16787,386509
16787,386622
16790,534641
16790,491130
16790,456203
16790,456204
16790,437179
16790,421575
16790,385982
16790,388556
16790,388559
16790,362574
16790,365684
16790,534439
16790,482441
16790,386689
16790,386288
16790,346925
16790,319271
16802,445801
16802,534805
16802,482453
16802,444209
16802,386635
16802,374455
16839,432817
16839,388605
16839,388604
16839,559426
16839,487696
16839,339980
16840,552557
16840,534467
16845,517288
16845,387700
16845,413836
16845,412371
16845,445723
16845,445722
16845,445734
16845,534430
16845,374383
16849,490945
16849,349185
16849,487589
16849,487588
16849,445767
16849,445340
16849,386548
16849,386581
16849,386663
16849,346901
16849,346910
16849,346924
16867,455491
16867,427216
16867,440789
16867,389027
16867,389026
16867,350349
16867,519795
16867,482619
16867,482621
16867,455438
16867,444122
16867,319265
16908,496653
16908,496654
16908,496651
16908,421722
16908,421723
16908,389106
16908,389105
16908,348442
16908,348440
16908,348438
16908,322028
16908,322022
16908,421724
16908,421725
16908,421726
16908,389110
16908,389112
16908,389109
16908,389107
16908,552860
16908,519534
16908,418267
16908,374458
16920,412371
16920,388035
16920,559844
16920,559909
16920,476968
16920,476967
16920,445723
16920,445722
16920,445734
16920,553385
16920,519559
16920,496310
16920,455948
16920,445307
16920,456029
16920,444359
16920,386555
16920,374383
16920,345451
16920,345450
16920,425566
16920,345478
16920,339978
16921,444166
16921,374433
16921,374378
16921,339897
16927,386972
16927,320513
16927,445782
16927,559540
16927,534464
16927,519569
16927,455579
16927,455601
16927,444157
16927,345479
16927,367286
16927,319288
16932,477550
16932,444152
16932,428974
16932,479633
16932,444128
16932,339915
16935,387582
16935,319314
16991,481107
16991,421378
16991,481103
16991,349494
16991,323756
16991,481110
16991,481102
16991,388328
16991,481105
16991,481106
16991,349495
16991,481108
16991,445752
16991,388617
16991,443810
16997,445108
16997,445146
16997,445147
16997,445121
16997,445123
16997,534644
16997,496534
16997,487700
16997,386507
16997,374406
16999,387593
16999,387590
16999,387591
16999,387594
16999,387595
16999,349806
16999,349807
16999,482439
16999,482437
16999,445192
16999,445190
16999,386686
17001,455470
17001,455469
17001,351511
17008,456646
17008,496416
17008,386640
17020,417144
17020,495451
17020,534456
17020,482629
17020,426459
17051,389903
17051,440942
17051,559514
17051,482707
17051,444355
17051,444219
17052,523730
17052,523731
17052,490465
17052,490464
17052,490468
17052,490463
17052,490462
17052,421257
17052,387495
17052,387494
17052,405802
17052,347710
17052,371702
17052,322132
17052,322133
17052,322131
17052,322139
17052,322134
17052,349494
17052,490469
17052,490470
17052,456202
17052,456199
17052,456201
17052,387500
17052,387498
17052,559417
17052,559436
17052,552921
17052,552562
17052,482127
17052,445213
17052,426461
17052,386524
17052,345496
17052,345469
17052,346903
17052,339887
17052,319314
17054,491943
17054,455540
17054,428415
17054,420876
17054,455539
17054,482625
17054,381621
17054,346920
17054,339974
17059,496237
17059,519544
17059,482311
17059,345503
17059,345457
17084,548297
17084,464442
17084,422802
17102,386515
17113,421223
17113,421234
17113,388333
17113,371704
17113,371702
17113,444426
17113,345477
17137,389683
17181,445626
17181,439151
17181,422579
17181,422576
17181,422582
17181,422581
17181,422575
17181,547331
17181,534545
17181,442647
17181,442667
17181,346927
17181,339980
17195,347652
17195,374411
17204,477351
17204,445706
17204,534551
17204,519666
17204,496333
17204,319312
17205,477332
17205,487589
17205,487588
17205,445767
17205,519783
17205,487710
17205,445202
17205,386552
17205,319278
17212,534660
17212,534475
17212,444295
17212,346919
17260,348232
17260,445114
17260,319236
17270,523226
17270,523227
17270,497879
17270,497878
17270,497877
17270,456113
17270,456115
17270,456112
17270,456114
17270,456116
17270,428768
17270,428770
17270,428769
17270,389720
17270,389718
17270,350358
17270,350356
17270,350355
17270,523228
17270,456117
17270,456118
17270,428772
17270,428771
17270,389719
17270,389723
17270,350363
17270,350365
17270,350362
17270,350360
17270,335787
17270,559471
17270,559474
17270,519573
17270,487705
17270,482623
17270,455638
17270,426452
17270,426453
17270,374416
17270,374417
17271,521329
17271,458954
17271,458948
17271,445689
17271,350521
17271,202446
17271,521443
17271,481848
17271,388841
17271,559400
17271,548921
17271,455961
17271,444310
17271,444350
17271,374449
17271,374450
17271,359243
17271,359240
17272,445118
17272,350213
17272,321799
17272,363359
17272,362952
17272,519815
17272,519814
17272,519819
17272,482021
17272,456158
17272,445308
17272,426635
17272,424087
17272,426623
17272,426301
17272,386523
17272,371207
17272,339975
17272,339902
17272,319307
17274,427079
17274,386972
17274,320513
17274,455393
17274,445782
17274,534805
17274,534464
17274,519569
17274,482450
17274,482453
17274,455579
17274,455601
17274,444157
17274,444206
17274,444126
17274,444117
17274,386635
17274,374401
17274,319288
17277,552719
17277,519622
17277,339924
17279,491124
17279,427550
17279,324181
17279,426447
17279,386591
17279,386563
17315,477340
17315,445688
17315,559442
17315,519780
17315,519781
17315,496326
17315,482484
17315,482485
17315,477076
17315,441334
17315,444116
17315,426448
17315,386649
17315,345406
17315,339964
17315,339956
17315,327167
17319,457477
17319,457476
17319,420898
17319,339187
17319,338454
17319,457479
17319,457478
17319,482161
17319,482159
17319,445270
17319,374462
17319,345412
17357,348570
17357,345491
17379,387506
17379,319242
17382,457754
17382,457753
17382,457752
17382,389361
17382,389358
17382,519583
17382,496290
17382,487717
17382,456057
17447,359362
17447,519623
17457,421381
17480,456478
17480,456493
17480,456489
17480,456487
17480,456526
17480,456481
17480,456522
17480,456491
17480,456490
17480,456497
17480,456475
17480,456479
17480,456485
17480,456472
17480,456477
17480,456513
17480,456523
17480,456480
17480,456473
17480,456488
17480,456494
17480,456486
17480,456474
17480,456482
17480,456484
17480,456496
17480,456495
17480,456528
17480,456531
17480,456525
17480,456527
17480,456524
17480,456502
17480,456501
17480,456504
17480,456519
17480,456503
17480,456520
17480,456498
17480,456509
17480,456506
17480,456518
17480,456517
17480,456499
17480,324033
17480,456530
17480,349494
17480,445751
17480,445757
17480,552706
17480,445168
17480,386663
17480,345501
17484,457418
17484,477827
17484,477779
17484,426385
17484,319253
17484,386278
17509,457766
17509,457759
17509,559439
17509,552705
17509,445260
17509,426614
17512,390046
17512,456062
17513,519578
17530,552863
17530,455633
17530,426449
17530,426626
17530,426368
17530,348217
17536,348012
17536,348011
17536,418267
17536,374483
17536,374423
17538,444061
17538,426596
17538,386677
17538,348217
17538,345475
17538,345472
17538,344323
17539,334785
17539,495952
17539,482215
17539,482251
17539,445315
17539,444308
17539,444120
17539,426917
17559,409842
17567,355237
17576,350846
17576,322865
17576,420444
17576,322476
17576,559388
17576,426454
17610,479632
17610,534446
17610,495654
17610,426484
17610,386618
17610,374404
17615,457418
17615,415064
17615,386229
17615,457419
17615,351503
17615,362953
17615,351973
17615,326351
17615,534606
17615,519818
17615,495653
17615,456032
17615,444378
17615,477779
17615,444312
17615,319253
17615,386278
17616,406227
17616,496281
17616,482349
17616,455961
17653,559488
17653,445158
17653,426379
17680,490990
17680,559447
17680,519829
17680,519830
17680,426378
17680,345429
17689,455632
17689,420984
17689,325585
17700,456059
17700,456060
17700,456052
17700,456051
17700,456053
17700,456054
17700,456055
17700,456056
17700,421160
17700,421159
17700,325671
17700,325672
17700,325675
17700,519575
17750,420574
17750,388852
17750,445165
17750,374457
17780,559401
17780,519591
17780,445193
17780,445361
17780,374426
17780,345439
17780,345391
17780,339912
17780,339930
17787,456677
17787,456679
17787,389598
17787,523225
17787,389600
17787,444352
17787,348876
17787,339961
17792,458161
17792,477338
17792,559457
17792,482710
17792,482709
17792,339923
17810,559526
17810,559554
17810,534447
17810,519782
17810,496322
17810,487711
17810,482486
17810,455956
17810,455963
17810,456030
17810,445293
17810,444231
17810,444384
17810,426761
17810,426483
17810,426283
17810,386513
17810,374435
17814,523211
17814,457243
17814,457247
17814,457248
17814,457252
17814,457246
17814,457249
17814,438990
17814,389995
17814,363376
17814,324594
17814,457234
17814,439012
17814,363380
17814,363381
17814,363038
17814,363037
17814,324614
17814,324603
17814,324615
17814,551190
17814,551189
17814,519820
17814,519824
17814,482025
17814,445188
17814,456132
17814,374439
17814,374436
17841,444303
17843,457757
17843,457758
17843,389831
17843,389805
17843,389828
17843,519585
17843,487708
17843,482370
17843,327005
17844,482488
17844,445182
17844,456030
17844,444231
17844,444384
17844,386513
17855,389828
17855,519579
17855,496288
17855,496279
17855,456160
17855,374409
17855,355137
17855,327005
17863,389900
17863,534498
17863,487698
17863,482711
17863,319295
17897,496336
17897,445203
17897,444119
17908,327390
17919,351511
17919,426387
17929,479298
17929,428051
17929,458954
17929,438694
17929,350521
17929,427723
17929,427724
17929,559848
17929,559846
17929,559843
17929,521443
17929,481848
17929,487591
17929,487590
17929,389870
17929,388841
17929,427731
17929,445782
17929,427728
17929,559445
17929,559533
17929,552562
17929,426464
17929,345423
17929,427386
17929,339887
17929,319231
17933,457552
17933,457554
17933,457557
17933,457541
17933,457542
17933,407645
17933,445686
17933,445705
17933,323895
17933,323910
17933,559450
17933,552714
17933,444338
17933,444349
17933,374415
17933,374396
17933,397509
17933,397505
17933,319273
17933,397502
17966,445272
17966,339913
17970,454340
17970,534651
17974,389755
17974,444223
17974,386687
17975,488198
17975,559402
17975,345437
17975,488211
17981,445613
17981,425909
17981,534650
17981,519594
17981,482215
17990,456467
17990,427887
17990,355182
17990,355183
17990,559406
17990,552556
17990,445211
17990,444175
17990,426353
17990,426490
17990,339962
17997,552859
17997,482207
17997,482192
17997,386650
18008,357238
18018,559435
18018,534550
18018,534436
18018,534460
18018,445186
18018,444213
18018,444317
18018,426460
18026,534684
18035,422765
18035,482190
18035,445306
18042,560560
18042,560559
18042,560558
18042,455325
18042,455308
18042,455310
18042,455309
18042,455311
18042,455322
18042,455324
18042,455347
18042,455346
18042,455323
18042,353038
18042,534434
18058,390053
18058,319229
18064,325488
18064,519587
18064,519589
18064,325493
18065,549688
18065,353133
18065,323868
18066,351792
18066,321132
18066,386659
18066,386692
18066,386660
18067,444303
18067,426476
18070,444115
18071,444118
18077,457261
18077,457260
18077,363377
18077,551190
18077,456132
18114,497970
18114,455971
18114,428573
18114,363678
18114,559561
18114,553278
18128,519590
18128,445361
18133,444113
18136,523112
18136,490683
18136,490682
18136,463787
18136,463786
18136,463785
18136,420842
18136,406229
18136,385093
18136,351995
18136,445337
18136,339893
18149,559393
18166,534600
18166,519825
18166,495931
18166,445169
18166,426469
18166,339966
18166,319274
18168,445177
18168,374485
18176,482510
18176,426450
18177,386623
18183,326393
18183,495568
18183,426295
18183,386614
18225,524013
18225,495997
18225,456194
18225,352290
18225,352291
18225,352289
18225,519620
18225,495943
18225,487670
18225,445206
18225,445222
18225,445204
18225,426597
18249,456144
18254,413782
18254,519779
18254,482490
18254,482486
18254,426742
18254,426283
18254,426761
18254,374435
18280,350213
18280,363359
18280,552896
18280,553383
18280,482090
18280,445228
18280,319255
18280,339729
18293,445705
18293,393781
18293,534603
18293,534660
18293,482512
18293,482514
18293,455426
18293,445232
18293,444208
18293,345404
18293,337466
18314,496918
18314,490889
18314,453405
18314,453404
18314,445802
18314,519561
18314,519560
18314,482447
18314,469574
18314,426604
18314,415049
18314,374472
18314,345428
18324,490605
18324,509197
18324,490482
18324,477332
18324,559504
18324,535861
18324,371714
18324,319115
18334,374482
18348,523611
18348,523610
18348,351440
18348,351441
18348,374454
18368,421234
18368,421225
18368,421223
18368,388333
18368,534634
18372,432808
18372,421573
18372,382020
18372,408441
18372,559428
18372,534542
18372,482445
18372,319271
18373,534531
18373,456157
18373,345465
18373,426829
18401,490823
18401,456135
18401,456136
18401,421211
18401,388597
18401,352720
18401,352719
18401,553351
18401,534633
18401,482379
18401,445247
18401,444347
18401,444311
18401,426298
18401,386616
18401,374452
18401,346921
18423,492104
18423,492105
18423,482095
18423,494857
18423,492135
18448,552886
18448,552884
18448,534630
18448,519802
18448,482662
18452,429110
18452,414783
18452,387739
18452,387738
18452,387741
18452,445208
18452,445360
18452,444311
18477,352490
18477,352487
18477,338616
18477,319237
18480,492645
18480,552888
18480,519544
18480,455486
18480,426302
18480,386691
18480,345503
18527,457320
18527,445756
18527,445754
18527,445753
18527,496336
18527,426605
18527,345505
18555,443556
18555,428000
18555,350061
18555,444053
18570,359749
18570,534441
18570,496428
18582,458425
18582,387579
18582,427536
18582,347946
18582,559489
18582,519638
18582,482713
18582,444050
18583,421720
18583,421721
18583,534497
18583,482258
18583,374448
18592,445690
18592,318400
18594,534476
18594,444425
18594,426638
18594,386547
18594,345441
18594,345488
18594,417522
18594,345411
18597,490879
18597,455786
18597,324181
18597,426447
18597,386591
18597,386563
18615,444230
18615,426731
18615,426303
18615,386597
18615,374430
18615,374419
18615,339909
18621,389680
18621,552716
18621,534495
18621,519532
18621,519529
18621,455392
18621,444320
18621,426603
18621,426485
18623,479632
18623,534446
18623,495654
18623,426484
18623,386618
18623,389892
18623,374404
18624,529317
18624,388560
18624,421331
18624,421330
18624,519538
18624,487695
18624,445269
18624,456156
18624,444178
18624,444163
18624,426282
18624,386519
18624,374393
18624,345483
18624,339936
18628,482369
18628,346912
18629,523767
18629,497667
18629,497666
18629,497668
18629,497665
18629,456065
18629,456068
18629,456067
18629,456066
18629,456064
18629,390045
18629,390044
18629,339739
18629,339740
18629,325400
18629,390046
18629,339937
18629,339692
18631,552883
18631,426475
18631,374427
18680,457963
18680,386595
18684,519578
18686,457184
18686,457183
18686,457182
18686,327731
18686,426356
18686,374465
18687,421152
18687,552923
18687,534640
18687,444201
18687,444380
18687,426728
18687,386545
18687,386661
18687,345485
18687,345471
18733,382968
18733,327318
18733,487697
18733,482483
18733,445182
18733,444382
18733,426748
18738,552896
18738,519814
18738,519819
18738,519822
18738,495650
18738,482092
18738,444130
18738,426635
18738,426623
18738,386653
18738,386523
18738,339975
18740,497736
18740,455470
18740,426377
18754,455044
18754,462591
18754,463017
18754,438595
18754,462640
18754,463011
18754,462612
18754,391810
18754,426376
18754,346908
18754,339895
18758,386539
18758,386517
18758,374466
18758,319249
18786,490876
18786,427765
18786,355237
18786,355238
18786,355236
18786,559481
18786,559529
18786,386543
18786,386615
18786,386538
18786,374384
18786,345415
18786,339888
18806,388553
18826,442679
18826,445170
18826,442680
18826,385582
18828,457549
18828,519789
18828,482346
18828,444230
18828,444315
18828,374430
18830,429024
18830,429021
18830,393914
18830,393912
18830,393675
18830,392653
18830,393915
18830,393913
18830,362770
18830,393674
18830,327361
18830,327373
18858,490262
18858,456400
18858,457007
18858,387836
18858,407036
18858,387834
18858,407034
18858,482191
18870,519592
18882,359089
18882,359090
18892,496295
18892,426314
18892,386554
18901,345462
18901,345420
